Month,Vertical,Horizontal,Client,Project Id,Project Name,Grade,Onsite/Offshore,Count
Jan,Others,QA,Dow Chemical,190,Dow Chemical_QA_project,Analyst,Onsite,3
Jan,Others,QA,Dow Chemical,190,Dow Chemical_QA_project,Associate,Offshore,2
Jan,Others,QA,Dow Chemical,190,Dow Chemical_QA_project,Associate,Onsite,1
Jan,Others,QA,Dow Chemical,190,Dow Chemical_QA_project,Contractor,Offshore,2
Jan,Others,QA,Dow Chemical,190,Dow Chemical_QA_project,Contractor,Onsite,1
Jan,Others,QA,Dow Chemical,190,Dow Chemical_QA_project,Director,Offshore,1
Jan,Others,QA,Dow Chemical,190,Dow Chemical_QA_project,Director,Onsite,1
Jan,Others,QA,Dow Chemical,190,Dow Chemical_QA_project,Senior Associate,Offshore,2
Jan,Others,QA,Duke Energy,49,Duke Energy_QA_project,Analyst,Offshore,3
Jan,Others,QA,Duke Energy,49,Duke Energy_QA_project,Analyst,Onsite,1
Jan,Others,QA,Duke Energy,49,Duke Energy_QA_project,Associate,Offshore,2
Jan,Others,QA,Duke Energy,49,Duke Energy_QA_project,Contractor,Offshore,2
Jan,Others,QA,Duke Energy,49,Duke Energy_QA_project,Contractor,Onsite,1
Jan,Others,QA,Duke Energy,49,Duke Energy_QA_project,Manager,Offshore,1
Jan,Others,QA,Dynegy,106,Dynegy_QA_project,Analyst,Offshore,2
Jan,Others,QA,Dynegy,106,Dynegy_QA_project,Associate,Offshore,3
Jan,Others,QA,Dynegy,106,Dynegy_QA_project,Contractor,Offshore,6
Jan,Others,QA,Dynegy,106,Dynegy_QA_project,Manager,Offshore,2
Jan,Others,QA,Dynegy,106,Dynegy_QA_project,Senior Associate,Offshore,3
Jan,Others,QA,Dynegy,106,Dynegy_QA_project,Senior Manager,Offshore,1
Jan,Others,QA,El Paso,60,El Paso_QA_project,Analyst,Offshore,5
Jan,Others,QA,El Paso,60,El Paso_QA_project,Analyst,Onsite,2
Jan,Others,QA,El Paso,60,El Paso_QA_project,Contractor,Offshore,1
Jan,Others,QA,El Paso,60,El Paso_QA_project,Contractor,Onsite,1
Jan,Others,QA,El Paso,60,El Paso_QA_project,Manager,Offshore,1
Jan,Others,QA,El Paso,60,El Paso_QA_project,Manager,Onsite,1
Jan,Others,QA,El Paso,60,El Paso_QA_project,Senior Manager,Offshore,1
Jan,Others,QA,El Paso,60,El Paso_QA_project,Senior Manager,Onsite,1
Jan,Others,QA,Georgia-Pacific,225,Georgia-Pacific_QA_project,Analyst,Offshore,1
Jan,Others,QA,Georgia-Pacific,225,Georgia-Pacific_QA_project,Analyst,Onsite,3
Jan,Others,QA,Georgia-Pacific,225,Georgia-Pacific_QA_project,Contractor,Offshore,2
Jan,Others,QA,Georgia-Pacific,225,Georgia-Pacific_QA_project,Director,Offshore,1
Jan,Others,QA,Georgia-Pacific,225,Georgia-Pacific_QA_project,Manager,Offshore,1
Jan,Others,QA,International Paper,211,International Paper_QA_project,Analyst,Offshore,4
Jan,Others,QA,International Paper,211,International Paper_QA_project,Associate,Onsite,1
Jan,Others,QA,International Paper,211,International Paper_QA_project,Contractor,Offshore,2
Jan,Others,QA,International Paper,211,International Paper_QA_project,Senior Associate,Offshore,1
Jan,Others,QA,International Paper,211,International Paper_QA_project,Senior Associate,Onsite,1
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Analyst,Offshore,2
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Analyst,Onsite,4
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Associate,Offshore,1
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Contractor,Offshore,1
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Contractor,Onsite,1
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Manager,Onsite,1
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Senior Associate,Offshore,1
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Senior Manager,Offshore,1
Jan,Others,QA,Marathon Oil,145,Marathon Oil_QA_project,Senior Manager,Onsite,1
Jan,Others,QA,Mirant,166,Mirant_QA_project,Analyst,Offshore,2
Jan,Others,QA,Mirant,166,Mirant_QA_project,Analyst,Onsite,1
Jan,Others,QA,Mirant,166,Mirant_QA_project,Associate,Offshore,2
Jan,Others,QA,Mirant,166,Mirant_QA_project,Contractor,Offshore,4
Jan,Others,QA,Mirant,166,Mirant_QA_project,Contractor,Onsite,2
Jan,Others,QA,Mirant,166,Mirant_QA_project,Director,Offshore,1
Jan,Others,QA,Mirant,166,Mirant_QA_project,Manager,Offshore,2
Jan,Others,QA,Mirant,166,Mirant_QA_project,Senior Associate,Offshore,2
Jan,Others,QA,Mirant,166,Mirant_QA_project,Senior Manager,Offshore,1
Jan,Others,QA,PG&E Corp.,270,PG&E Corp._QA_project,Analyst,Offshore,2
Jan,Others,QA,PG&E Corp.,270,PG&E Corp._QA_project,Associate,Offshore,3
Jan,Others,QA,PG&E Corp.,270,PG&E Corp._QA_project,Contractor,Offshore,2
Jan,Others,QA,PG&E Corp.,270,PG&E Corp._QA_project,Contractor,Onsite,1
Jan,Others,QA,PG&E Corp.,270,PG&E Corp._QA_project,Director,Offshore,1
Jan,Others,QA,PG&E Corp.,270,PG&E Corp._QA_project,Senior Associate,Offshore,3
Jan,Others,QA,Walt Disney,231,Walt Disney_QA_project,Analyst,Offshore,6
Jan,Others,QA,Walt Disney,231,Walt Disney_QA_project,Associate,Offshore,3
Jan,Others,QA,Walt Disney,231,Walt Disney_QA_project,Contractor,Offshore,2
Jan,Others,QA,Walt Disney,231,Walt Disney_QA_project,Contractor,Onsite,1
Jan,Others,QA,Walt Disney,231,Walt Disney_QA_project,Director,Offshore,1
Jan,Others,QA,Walt Disney,231,Walt Disney_QA_project,Manager,Offshore,2
Jan,Others,QA,Walt Disney,231,Walt Disney_QA_project,Senior Manager,Offshore,1
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Analyst,Onsite,1
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Associate,Offshore,1
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Associate,Onsite,2
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Contractor,Offshore,3
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Contractor,Onsite,2
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Manager,Offshore,1
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Manager,Onsite,2
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Senior Associate,Onsite,1
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Senior Manager,Offshore,1
Jan,Others,QA,WorldCom,141,WorldCom_QA_project,Senior Manager,Onsite,1
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Analyst,Offshore,5
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Analyst,Onsite,1
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Associate,Offshore,1
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Contractor,Offshore,3
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Contractor,Onsite,2
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Director,Onsite,1
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Manager,Offshore,2
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Senior Associate,Offshore,1
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Senior Associate,Onsite,1
Jan,Others,SAP,Aquila,117,Aquila_SAP_project,Senior Manager,Offshore,2
Jan,Others,SAP,CenterPoint Energy,89,CenterPoint Energy_SAP_project,Analyst,Offshore,3
Jan,Others,SAP,CenterPoint Energy,89,CenterPoint Energy_SAP_project,Analyst,Onsite,1
Jan,Others,SAP,CenterPoint Energy,89,CenterPoint Energy_SAP_project,Associate,Offshore,1
Jan,Others,SAP,CenterPoint Energy,89,CenterPoint Energy_SAP_project,Associate,Onsite,1
Jan,Others,SAP,CenterPoint Energy,89,CenterPoint Energy_SAP_project,Contractor,Offshore,3
Jan,Others,SAP,CenterPoint Energy,89,CenterPoint Energy_SAP_project,Director,Offshore,1
Jan,Others,SAP,CenterPoint Energy,89,CenterPoint Energy_SAP_project,Manager,Offshore,2
Jan,Others,SAP,Conoco,158,Conoco_SAP_project,Analyst,Offshore,5
Jan,Others,SAP,Conoco,158,Conoco_SAP_project,Associate,Offshore,1
Jan,Others,SAP,Conoco,158,Conoco_SAP_project,Contractor,Offshore,1
Jan,Others,SAP,Conoco,158,Conoco_SAP_project,Contractor,Onsite,2
Jan,Others,SAP,Conoco,158,Conoco_SAP_project,Manager,Offshore,1
Jan,Others,SAP,Conoco,158,Conoco_SAP_project,Manager,Onsite,1
Jan,Others,SAP,Conoco,158,Conoco_SAP_project,Senior Manager,Offshore,1
Jan,Others,SAP,Duke Energy,48,Duke Energy_SAP_project,Analyst,Offshore,1
Jan,Others,SAP,Duke Energy,48,Duke Energy_SAP_project,Associate,Offshore,1
Jan,Others,SAP,Duke Energy,48,Duke Energy_SAP_project,Contractor,Offshore,3
Jan,Others,SAP,Duke Energy,48,Duke Energy_SAP_project,Contractor,Onsite,1
Jan,Others,SAP,Duke Energy,48,Duke Energy_SAP_project,Director,Offshore,2
Jan,Others,SAP,Dynegy,105,Dynegy_SAP_project,Analyst,Offshore,2
Jan,Others,SAP,Dynegy,105,Dynegy_SAP_project,Analyst,Onsite,1
Jan,Others,SAP,Dynegy,105,Dynegy_SAP_project,Contractor,Offshore,3
Jan,Others,SAP,Dynegy,105,Dynegy_SAP_project,Manager,Offshore,2
Jan,Others,SAP,Dynegy,105,Dynegy_SAP_project,Senior Associate,Offshore,1
Jan,Others,SAP,Dynegy,105,Dynegy_SAP_project,Senior Associate,Onsite,3
Jan,Others,SAP,El Paso,59,El Paso_SAP_project,Analyst,Onsite,1
Jan,Others,SAP,El Paso,59,El Paso_SAP_project,Associate,Onsite,1
Jan,Others,SAP,El Paso,59,El Paso_SAP_project,Contractor,Offshore,3
Jan,Others,SAP,El Paso,59,El Paso_SAP_project,Contractor,Onsite,1
Jan,Others,SAP,El Paso,59,El Paso_SAP_project,Director,Onsite,1
Jan,Others,SAP,El Paso,59,El Paso_SAP_project,Manager,Offshore,1
Jan,Others,SAP,El Paso,59,El Paso_SAP_project,Senior Associate,Offshore,1
Jan,Others,SAP,El Paso,59,El Paso_SAP_project,Senior Associate,Onsite,1
Jan,Others,SAP,International Paper,210,International Paper_SAP_project,Analyst,Offshore,6
Jan,Others,SAP,International Paper,210,International Paper_SAP_project,Analyst,Onsite,3
Jan,Others,SAP,International Paper,210,International Paper_SAP_project,Associate,Offshore,2
Jan,Others,SAP,International Paper,210,International Paper_SAP_project,Associate,Onsite,2
Jan,Others,SAP,International Paper,210,International Paper_SAP_project,Contractor,Offshore,5
Jan,Others,SAP,International Paper,210,International Paper_SAP_project,Manager,Offshore,1
Jan,Others,SAP,International Paper,210,International Paper_SAP_project,Senior Manager,Offshore,1
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Analyst,Offshore,6
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Analyst,Onsite,1
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Associate,Offshore,1
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Associate,Onsite,1
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Contractor,Offshore,1
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Director,Offshore,1
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Manager,Offshore,2
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Senior Associate,Offshore,1
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Senior Associate,Onsite,1
Jan,Others,SAP,Marathon Oil,144,Marathon Oil_SAP_project,Senior Manager,Offshore,1
Jan,Others,SAP,Mirant,165,Mirant_SAP_project,Analyst,Offshore,2
Jan,Others,SAP,Mirant,165,Mirant_SAP_project,Associate,Offshore,1
Jan,Others,SAP,Mirant,165,Mirant_SAP_project,Associate,Onsite,1
Jan,Others,SAP,Mirant,165,Mirant_SAP_project,Contractor,Offshore,4
Jan,Others,SAP,Mirant,165,Mirant_SAP_project,Manager,Offshore,2
Jan,Others,SAP,Mirant,165,Mirant_SAP_project,Senior Associate,Offshore,1
Jan,Others,SAP,PG&E Corp.,269,PG&E Corp._SAP_project,Analyst,Offshore,1
Jan,Others,SAP,PG&E Corp.,269,PG&E Corp._SAP_project,Analyst,Onsite,2
Jan,Others,SAP,PG&E Corp.,269,PG&E Corp._SAP_project,Associate,Offshore,1
Jan,Others,SAP,PG&E Corp.,269,PG&E Corp._SAP_project,Contractor,Offshore,2
Jan,Others,SAP,PG&E Corp.,269,PG&E Corp._SAP_project,Director,Offshore,1
Jan,Others,SAP,Walt Disney,230,Walt Disney_SAP_project,Analyst,Offshore,1
Jan,Others,SAP,Walt Disney,230,Walt Disney_SAP_project,Analyst,Onsite,3
Jan,Others,SAP,Walt Disney,230,Walt Disney_SAP_project,Associate,Offshore,2
Jan,Others,SAP,Walt Disney,230,Walt Disney_SAP_project,Contractor,Offshore,5
Jan,Others,SAP,Walt Disney,230,Walt Disney_SAP_project,Contractor,Onsite,2
Jan,Others,SAP,Walt Disney,230,Walt Disney_SAP_project,Manager,Offshore,1
Jan,Others,SAP,WorldCom,140,WorldCom_SAP_project,Analyst,Offshore,1
Jan,Others,SAP,WorldCom,140,WorldCom_SAP_project,Contractor,Offshore,3
Jan,Others,SAP,WorldCom,140,WorldCom_SAP_project,Contractor,Onsite,4
Jan,Others,SAP,WorldCom,140,WorldCom_SAP_project,Director,Offshore,1
Jan,Others,SAP,WorldCom,140,WorldCom_SAP_project,Manager,Onsite,1
Jan,Others,SAP,WorldCom,140,WorldCom_SAP_project,Senior Associate,Offshore,1
Jan,Others,SAP,WorldCom,140,WorldCom_SAP_project,Senior Associate,Onsite,1
Jan,Retail,Analytics,ConAgra,192,ConAgra_Analytics_project,Analyst,Offshore,3
Jan,Retail,Analytics,ConAgra,192,ConAgra_Analytics_project,Analyst,Onsite,2
Jan,Retail,Analytics,ConAgra,192,ConAgra_Analytics_project,Associate,Offshore,2
Jan,Retail,Analytics,ConAgra,192,ConAgra_Analytics_project,Contractor,Offshore,4
Jan,Retail,Analytics,ConAgra,192,ConAgra_Analytics_project,Director,Offshore,1
Jan,Retail,Analytics,ConAgra,192,ConAgra_Analytics_project,Senior Associate,Offshore,1
Jan,Retail,Analytics,ConAgra,192,ConAgra_Analytics_project,Senior Associate,Onsite,3
Jan,Retail,Analytics,Home Depot,61,Home Depot_Analytics_project,Analyst,Onsite,1
Jan,Retail,Analytics,Home Depot,61,Home Depot_Analytics_project,Contractor,Offshore,3
Jan,Retail,Analytics,Home Depot,61,Home Depot_Analytics_project,Contractor,Onsite,2
Jan,Retail,Analytics,Home Depot,61,Home Depot_Analytics_project,Director,Offshore,1
Jan,Retail,Analytics,Home Depot,61,Home Depot_Analytics_project,Manager,Onsite,1
Jan,Retail,Analytics,Home Depot,61,Home Depot_Analytics_project,Senior Associate,Onsite,1
Jan,Retail,Analytics,Kroger,77,Kroger_Analytics_project,Analyst,Offshore,1
Jan,Retail,Analytics,Kroger,77,Kroger_Analytics_project,Associate,Offshore,3
Jan,Retail,Analytics,Kroger,77,Kroger_Analytics_project,Associate,Onsite,1
Jan,Retail,Analytics,Kroger,77,Kroger_Analytics_project,Contractor,Offshore,3
Jan,Retail,Analytics,Kroger,77,Kroger_Analytics_project,Director,Onsite,2
Jan,Retail,Analytics,Kroger,77,Kroger_Analytics_project,Manager,Offshore,1
Jan,Retail,Analytics,Kroger,77,Kroger_Analytics_project,Senior Associate,Onsite,2
Jan,Retail,Analytics,Lowe's,292,Lowe's_Analytics_project,Analyst,Offshore,1
Jan,Retail,Analytics,Lowe's,292,Lowe's_Analytics_project,Analyst,Onsite,2
Jan,Retail,Analytics,Lowe's,292,Lowe's_Analytics_project,Associate,Offshore,1
Jan,Retail,Analytics,Lowe's,292,Lowe's_Analytics_project,Contractor,Offshore,4
Jan,Retail,Analytics,Lowe's,292,Lowe's_Analytics_project,Contractor,Onsite,2
Jan,Retail,Analytics,Lowe's,292,Lowe's_Analytics_project,Director,Offshore,1
Jan,Retail,Analytics,Lowe's,292,Lowe's_Analytics_project,Senior Associate,Offshore,2
Jan,Retail,Analytics,Lowe's,292,Lowe's_Analytics_project,Senior Manager,Onsite,1
Jan,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Analyst,Onsite,1
Jan,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Associate,Offshore,1
Jan,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Contractor,Offshore,5
Jan,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Contractor,Onsite,1
Jan,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Director,Offshore,1
Jan,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Director,Onsite,1
Jan,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Manager,Onsite,1
Jan,Retail,Analytics,Philip Morris,33,Philip Morris_Analytics_project,Senior Associate,Onsite,1
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Analyst,Offshore,3
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Analyst,Onsite,1
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Associate,Offshore,2
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Contractor,Offshore,5
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Contractor,Onsite,2
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Director,Offshore,1
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Manager,Offshore,2
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Senior Associate,Offshore,1
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Senior Associate,Onsite,1
Jan,Retail,Analytics,Sears Roebuck,113,Sears Roebuck_Analytics_project,Senior Manager,Onsite,1
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Analyst,Offshore,1
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Analyst,Onsite,2
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Associate,Offshore,1
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Associate,Onsite,1
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Contractor,Offshore,3
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Contractor,Onsite,2
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Director,Offshore,1
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Manager,Offshore,1
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Senior Associate,Offshore,1
Jan,Retail,Analytics,WalMart Stores,2,WalMart Stores_Analytics_project,Senior Manager,Offshore,1
Jan,Retail,Cloud,ConAgra,191,ConAgra_Cloud_project,Analyst,Offshore,1
Jan,Retail,Cloud,ConAgra,191,ConAgra_Cloud_project,Associate,Offshore,1
Jan,Retail,Cloud,ConAgra,191,ConAgra_Cloud_project,Contractor,Offshore,2
Jan,Retail,Cloud,ConAgra,191,ConAgra_Cloud_project,Senior Manager,Onsite,1
Jan,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Analyst,Offshore,2
Jan,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Analyst,Onsite,1
Jan,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Contractor,Onsite,1
Jan,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Director,Offshore,1
Jan,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Manager,Offshore,3
Jan,Retail,Cloud,Philip Morris,32,Philip Morris_Cloud_project,Senior Manager,Offshore,1
Jan,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Analyst,Offshore,1
Jan,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Analyst,Onsite,1
Jan,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Contractor,Offshore,2
Jan,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Contractor,Onsite,2
Jan,Retail,Cloud,Sears Roebuck,112,Sears Roebuck_Cloud_project,Manager,Offshore,2
Jan,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Analyst,Offshore,4
Jan,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Associate,Onsite,1
Jan,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Contractor,Offshore,5
Jan,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Contractor,Onsite,1
Jan,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Director,Offshore,2
Jan,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Manager,Onsite,1
Jan,Retail,Cloud,WalMart Stores,1,WalMart Stores_Cloud_project,Senior Manager,Onsite,2
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Analyst,Offshore,2
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Analyst,Onsite,1
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Associate,Offshore,1
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Contractor,Offshore,1
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Director,Offshore,1
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Manager,Offshore,1
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Senior Associate,Offshore,1
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Senior Associate,Onsite,2
Jan,Retail,HCM,ConAgra,193,ConAgra_HCM_project,Senior Manager,Onsite,1
Jan,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Analyst,Offshore,2
Jan,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Associate,Onsite,1
Jan,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Contractor,Offshore,3
Jan,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Contractor,Onsite,2
Jan,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Director,Offshore,2
Jan,Retail,HCM,Costco Wholesale,146,Costco Wholesale_HCM_project,Manager,Offshore,2
Jan,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Analyst,Offshore,2
Jan,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Associate,Offshore,2
Jan,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Contractor,Offshore,3
Jan,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Manager,Onsite,1
Jan,Retail,HCM,Home Depot,62,Home Depot_HCM_project,Senior Associate,Onsite,1
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Analyst,Offshore,5
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Analyst,Onsite,3
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Associate,Offshore,1
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Associate,Onsite,2
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Contractor,Onsite,3
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Director,Offshore,1
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Director,Onsite,1
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Senior Associate,Onsite,1
Jan,Retail,HCM,Kroger,78,Kroger_HCM_project,Senior Manager,Offshore,1
Jan,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Analyst,Onsite,1
Jan,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Associate,Offshore,2
Jan,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Associate,Onsite,3
Jan,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Contractor,Offshore,1
Jan,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Contractor,Onsite,3
Jan,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Manager,Offshore,1
Jan,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Senior Associate,Offshore,1
Jan,Retail,HCM,Lowe's,293,Lowe's_HCM_project,Senior Manager,Offshore,1
Jan,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Analyst,Offshore,2
Jan,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Analyst,Onsite,1
Jan,Retail,HCM,Philip Morris,34,Philip Morris_HCM_project,Associate,Offshore,3
