Month,Vertical,Client,Horizontal,Project Id,Project Name,Comment,Onsite/Offshore,Billing Type,Revenue,Compensation,Travel Expense,Software Licenses,Subcontracting Costs,Margin
Feb,Healthcare,McKesson,QA,111,McKesson_QA_project,TrueUp/Down,(blank),FixedBid,-62909,0,0,0,0,-62909
Feb,Healthcare,McKesson,QA,111,McKesson_QA_project,(blank),Offshore,FixedBid,37540,3462,2900,120,24531,6527
Feb,Healthcare,McKesson,QA,111,McKesson_QA_project,(blank),Onsite,FixedBid,46060,11667,2650,1070,44317,-13644
Feb,Healthcare,McKesson,SAP,110,McKesson_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,McKesson,SAP,110,McKesson_SAP_project,Billdays,(blank),T&M,-3560,0,0,0,0,-3560
Feb,Healthcare,McKesson,SAP,110,McKesson_SAP_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,McKesson,SAP,110,McKesson_SAP_project,(blank),Offshore,T&M,16975,2308,1200,570,0,12897
Feb,Healthcare,McKesson,SAP,110,McKesson_SAP_project,(blank),Onsite,T&M,25534,16500,2750,160,0,6124
Feb,Healthcare,Merck,HCM,85,Merck_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Merck,HCM,85,Merck_HCM_project,Billdays,(blank),T&M,-14764,0,0,0,0,-14764
Feb,Healthcare,Merck,HCM,85,Merck_HCM_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Merck,HCM,85,Merck_HCM_project,(blank),Offshore,T&M,39485,5385,4500,1200,18535,9865
Feb,Healthcare,Merck,HCM,85,Merck_HCM_project,(blank),Onsite,T&M,64474,20833,3650,1620,40956,-2586
Feb,Healthcare,Merck,QA,87,Merck_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Merck,QA,87,Merck_QA_project,Billdays,(blank),T&M,-4691,0,0,0,0,-4691
Feb,Healthcare,Merck,QA,87,Merck_QA_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Merck,QA,87,Merck_QA_project,(blank),Offshore,T&M,30376,4769,3750,810,20170,877
Feb,Healthcare,Merck,QA,87,Merck_QA_project,(blank),Onsite,T&M,21576,22500,1450,610,0,-2984
Feb,Healthcare,Merck,SAP,86,Merck_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Merck,SAP,86,Merck_SAP_project,Billdays,(blank),T&M,-3523,0,0,0,0,-3523
Feb,Healthcare,Merck,SAP,86,Merck_SAP_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Merck,SAP,86,Merck_SAP_project,(blank),Offshore,T&M,30329,5538,900,610,0,23281
Feb,Healthcare,Merck,SAP,86,Merck_SAP_project,(blank),Onsite,T&M,28965,14583,1450,220,12714,-2
Feb,Healthcare,MetLife,QA,162,MetLife_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Healthcare,MetLife,QA,162,MetLife_QA_project,Billdays,(blank),FixedBid,-5107,0,0,0,0,-5107
Feb,Healthcare,MetLife,QA,162,MetLife_QA_project,TrueUp/Down,(blank),FixedBid,0,0,0,0,0,0
Feb,Healthcare,MetLife,QA,162,MetLife_QA_project,(blank),Offshore,FixedBid,29652,6385,3350,770,12474,6674
Feb,Healthcare,MetLife,QA,162,MetLife_QA_project,(blank),Onsite,FixedBid,21151,10833,400,950,18484,-9517
Feb,Healthcare,Pfizer,QA,160,Pfizer_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Healthcare,Pfizer,QA,160,Pfizer_QA_project,Billdays,(blank),FixedBid,-10083,0,0,0,0,-10083
Feb,Healthcare,Pfizer,QA,160,Pfizer_QA_project,TrueUp/Down,(blank),FixedBid,0,0,0,0,0,0
Feb,Healthcare,Pfizer,QA,160,Pfizer_QA_project,(blank),Offshore,FixedBid,56141,7615,3600,780,31346,12799
Feb,Healthcare,Pfizer,QA,160,Pfizer_QA_project,(blank),Onsite,FixedBid,33684,27083,1250,1630,0,3721
Feb,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,Billdays,(blank),T&M,-8303,0,0,0,0,-8303
Feb,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,(blank),Offshore,T&M,26368,3769,1450,1610,8466,11072
Feb,Healthcare,Walgreen,Analytics,243,Walgreen_Analytics_project,(blank),Onsite,T&M,53233,34583,3400,1310,0,13939
Feb,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,Billdays,(blank),T&M,-2704,0,0,0,0,-2704
Feb,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,(blank),Offshore,T&M,6910,3308,1650,500,0,1453
Feb,Healthcare,Walgreen,Cloud,242,Walgreen_Cloud_project,(blank),Onsite,T&M,24589,13167,2250,170,18376,-9373
Feb,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,Billdays,(blank),FixedBid,-9580,0,0,0,0,-9580
Feb,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,TrueUp/Down,(blank),FixedBid,45535,0,0,0,0,45535
Feb,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,(blank),Offshore,FixedBid,65690,4923,2050,1080,52576,5061
Feb,Healthcare,Walgreen,HCM,244,Walgreen_HCM_project,(blank),Onsite,FixedBid,9838,7500,500,10,0,1828
Feb,Healthcare,Walgreen,QA,246,Walgreen_QA_project,Adjustments,(blank),T&M,-17966,0,0,0,0,-17966
Feb,Healthcare,Walgreen,QA,246,Walgreen_QA_project,Billdays,(blank),T&M,-4241,0,0,0,0,-4241
Feb,Healthcare,Walgreen,QA,246,Walgreen_QA_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Walgreen,QA,246,Walgreen_QA_project,(blank),Offshore,T&M,26664,3538,4000,1110,15176,2840
Feb,Healthcare,Walgreen,QA,246,Walgreen_QA_project,(blank),Onsite,T&M,34410,31083,2450,1080,12264,-12468
Feb,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,Adjustments,(blank),T&M,1139,0,0,0,0,1139
Feb,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,Billdays,(blank),T&M,-5510,0,0,0,0,-5510
Feb,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,(blank),Offshore,T&M,33251,5154,2200,520,18379,6998
Feb,Healthcare,Walgreen,SAP,245,Walgreen_SAP_project,(blank),Onsite,T&M,32616,21917,2000,1060,8424,-784
Feb,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,Billdays,(blank),FixedBid,-15273,0,0,0,0,-15273
Feb,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,TrueUp/Down,(blank),FixedBid,-72599,0,0,0,0,-72599
Feb,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,(blank),Offshore,FixedBid,71424,4077,4700,470,37277,24900
Feb,Manlog,Alcoa,Analytics,271,Alcoa_Analytics_project,(blank),Onsite,FixedBid,92160,39250,3900,620,24260,24130
Feb,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,Billdays,(blank),T&M,-8969,0,0,0,0,-8969
Feb,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,(blank),Offshore,T&M,55025,5615,3950,1300,21271,22889
Feb,Manlog,Alcoa,HCM,272,Alcoa_HCM_project,(blank),Onsite,T&M,39717,26667,3200,280,12464,-2894
Feb,Manlog,Alcoa,QA,274,Alcoa_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Alcoa,QA,274,Alcoa_QA_project,Billdays,(blank),T&M,-5357,0,0,0,0,-5357
Feb,Manlog,Alcoa,QA,274,Alcoa_QA_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Alcoa,QA,274,Alcoa_QA_project,(blank),Offshore,T&M,29246,1615,2400,1290,30741,-6800
Feb,Manlog,Alcoa,QA,274,Alcoa_QA_project,(blank),Onsite,T&M,32474,18583,1900,140,31800,-19950
Feb,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,Billdays,(blank),T&M,-6552,0,0,0,0,-6552
Feb,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,(blank),Offshore,T&M,26007,2615,2500,300,6480,14112
Feb,Manlog,Alcoa,SAP,273,Alcoa_SAP_project,(blank),Onsite,T&M,32394,23167,750,10,6846,1621
Feb,Manlog,Allstate,QA,180,Allstate_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,Allstate,QA,180,Allstate_QA_project,Billdays,(blank),FixedBid,-6944,0,0,0,0,-6944
Feb,Manlog,Allstate,QA,180,Allstate_QA_project,TrueUp/Down,(blank),FixedBid,-25831,0,0,0,0,-25831
Feb,Manlog,Allstate,QA,180,Allstate_QA_project,(blank),Offshore,FixedBid,45660,4923,1750,790,24254,13943
Feb,Manlog,Allstate,QA,180,Allstate_QA_project,(blank),Onsite,FixedBid,11848,5667,1000,610,8855,-4284
Feb,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,Billdays,(blank),FixedBid,-14858,0,0,0,0,-14858
Feb,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,TrueUp/Down,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,(blank),Offshore,FixedBid,56250,4308,6400,1470,20405,23667
Feb,Manlog,American Intl. Group,HCM,40,American Intl. Group_HCM_project,(blank),Onsite,FixedBid,30441,5667,2750,300,21288,436
Feb,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,Billdays,(blank),FixedBid,-10410,0,0,0,0,-10410
Feb,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,TrueUp/Down,(blank),FixedBid,-32270,0,0,0,0,-32270
Feb,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,(blank),Offshore,FixedBid,53783,11077,3250,890,9185,29381
Feb,Manlog,American Intl. Group,QA,42,American Intl. Group_QA_project,(blank),Onsite,FixedBid,54866,36750,2700,1720,13120,576
Feb,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,Billdays,(blank),FixedBid,-7277,0,0,0,0,-7277
Feb,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,TrueUp/Down,(blank),FixedBid,-12784,0,0,0,0,-12784
Feb,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,(blank),Offshore,FixedBid,28275,2308,3250,80,14432,8206
Feb,Manlog,American Intl. Group,SAP,41,American Intl. Group_SAP_project,(blank),Onsite,FixedBid,33990,25833,1250,750,0,6157
Feb,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,Billdays,(blank),FixedBid,-12067,0,0,0,0,-12067
Feb,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,TrueUp/Down,(blank),FixedBid,-58605,0,0,0,0,-58605
Feb,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,(blank),Offshore,FixedBid,33074,2231,3500,570,13322,13451
Feb,Manlog,Boeing,Analytics,52,Boeing_Analytics_project,(blank),Onsite,FixedBid,82115,39417,2300,1020,12782,26596
Feb,Manlog,Boeing,HCM,53,Boeing_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Boeing,HCM,53,Boeing_HCM_project,Billdays,(blank),T&M,-7691,0,0,0,0,-7691
Feb,Manlog,Boeing,HCM,53,Boeing_HCM_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Boeing,HCM,53,Boeing_HCM_project,(blank),Offshore,T&M,58364,6077,5150,2140,26137,18860
Feb,Manlog,Boeing,HCM,53,Boeing_HCM_project,(blank),Onsite,T&M,62509,27917,3400,330,21190,9672
Feb,Manlog,Boeing,QA,55,Boeing_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Boeing,QA,55,Boeing_QA_project,Billdays,(blank),T&M,-9365,0,0,0,0,-9365
Feb,Manlog,Boeing,QA,55,Boeing_QA_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Boeing,QA,55,Boeing_QA_project,(blank),Offshore,T&M,33476,5154,4700,1400,12800,9422
Feb,Manlog,Boeing,QA,55,Boeing_QA_project,(blank),Onsite,T&M,48415,18333,3150,1520,38912,-13500
Feb,Manlog,Boeing,SAP,54,Boeing_SAP_project,Adjustments,(blank),T&M,-16314,0,0,0,0,-16314
Feb,Manlog,Boeing,SAP,54,Boeing_SAP_project,Billdays,(blank),T&M,-9287,0,0,0,0,-9287
Feb,Manlog,Boeing,SAP,54,Boeing_SAP_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Boeing,SAP,54,Boeing_SAP_project,(blank),Offshore,T&M,5683,0,1000,160,7216,-2693
Feb,Manlog,Boeing,SAP,54,Boeing_SAP_project,(blank),Onsite,T&M,78369,46917,4150,770,17946,8587
Feb,Manlog,Caterpillar,QA,304,Caterpillar_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,Caterpillar,QA,304,Caterpillar_QA_project,Billdays,(blank),FixedBid,-6621,0,0,0,0,-6621
Feb,Manlog,Caterpillar,QA,304,Caterpillar_QA_project,TrueUp/Down,(blank),FixedBid,-32157,0,0,0,0,-32157
Feb,Manlog,Caterpillar,QA,304,Caterpillar_QA_project,(blank),Offshore,FixedBid,30066,3615,2050,1060,23769,-428
Feb,Manlog,Caterpillar,QA,304,Caterpillar_QA_project,(blank),Onsite,FixedBid,22310,21667,400,1100,0,-856
Feb,Manlog,Delphi,Analytics,213,Delphi_Analytics_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Delphi,Analytics,213,Delphi_Analytics_project,Billdays,(blank),T&M,-2530,0,0,0,0,-2530
Feb,Manlog,Delphi,Analytics,213,Delphi_Analytics_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Delphi,Analytics,213,Delphi_Analytics_project,(blank),Offshore,T&M,18024,1846,2950,270,7661,5297
Feb,Manlog,Delphi,Analytics,213,Delphi_Analytics_project,(blank),Onsite,T&M,32998,17333,3000,900,12558,-793
Feb,Manlog,Delphi,Cloud,212,Delphi_Cloud_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Delphi,Cloud,212,Delphi_Cloud_project,Billdays,(blank),T&M,-4427,0,0,0,0,-4427
Feb,Manlog,Delphi,Cloud,212,Delphi_Cloud_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Delphi,Cloud,212,Delphi_Cloud_project,(blank),Offshore,T&M,27463,3077,2900,460,27915,-6889
Feb,Manlog,Delphi,Cloud,212,Delphi_Cloud_project,(blank),Onsite,T&M,10353,5417,1250,100,7840,-4254
Feb,Manlog,Delphi,HCM,214,Delphi_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Delphi,HCM,214,Delphi_HCM_project,Billdays,(blank),T&M,-7484,0,0,0,0,-7484
Feb,Manlog,Delphi,HCM,214,Delphi_HCM_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Delphi,HCM,214,Delphi_HCM_project,(blank),Offshore,T&M,70820,6846,4850,890,37396,20838
Feb,Manlog,Delphi,HCM,214,Delphi_HCM_project,(blank),Onsite,T&M,0,0,0,250,0,-250
Feb,Manlog,Delphi,QA,216,Delphi_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Delphi,QA,216,Delphi_QA_project,Billdays,(blank),T&M,-5975,0,0,0,0,-5975
Feb,Manlog,Delphi,QA,216,Delphi_QA_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Delphi,QA,216,Delphi_QA_project,(blank),Offshore,T&M,34942,1769,2900,820,37482,-8029
Feb,Manlog,Delphi,QA,216,Delphi_QA_project,(blank),Onsite,T&M,42007,43750,5150,280,0,-7173
Feb,Manlog,Delphi,SAP,215,Delphi_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,Delphi,SAP,215,Delphi_SAP_project,Billdays,(blank),FixedBid,-12118,0,0,0,0,-12118
Feb,Manlog,Delphi,SAP,215,Delphi_SAP_project,TrueUp/Down,(blank),FixedBid,-48834,0,0,0,0,-48834
Feb,Manlog,Delphi,SAP,215,Delphi_SAP_project,(blank),Offshore,FixedBid,55590,6308,2650,1730,20486,24417
Feb,Manlog,Delphi,SAP,215,Delphi_SAP_project,(blank),Onsite,FixedBid,37014,22167,2200,860,13026,-1238
Feb,Manlog,DuPont de Nemours (E.I.),QA,224,DuPont de Nemours (E.I.)_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,DuPont de Nemours (E.I.),QA,224,DuPont de Nemours (E.I.)_QA_project,Billdays,(blank),FixedBid,-6284,0,0,0,0,-6284
Feb,Manlog,DuPont de Nemours (E.I.),QA,224,DuPont de Nemours (E.I.)_QA_project,TrueUp/Down,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,DuPont de Nemours (E.I.),QA,224,DuPont de Nemours (E.I.)_QA_project,(blank),Offshore,FixedBid,24442,3538,750,130,7140,12883
Feb,Manlog,DuPont de Nemours (E.I.),QA,224,DuPont de Nemours (E.I.)_QA_project,(blank),Onsite,FixedBid,12403,11083,2650,550,0,-1880
Feb,Manlog,Enron,HCM,14,Enron_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Enron,HCM,14,Enron_HCM_project,Billdays,(blank),T&M,-8413,0,0,0,0,-8413
Feb,Manlog,Enron,HCM,14,Enron_HCM_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Enron,HCM,14,Enron_HCM_project,(blank),Offshore,T&M,35044,2769,3500,1060,3977,23738
Feb,Manlog,Enron,HCM,14,Enron_HCM_project,(blank),Onsite,T&M,23505,16500,1250,160,0,5595
Feb,Manlog,Enron,QA,16,Enron_QA_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,Enron,QA,16,Enron_QA_project,Billdays,(blank),FixedBid,-9264,0,0,0,0,-9264
Feb,Manlog,Enron,QA,16,Enron_QA_project,TrueUp/Down,(blank),FixedBid,40204,0,0,0,0,40204
Feb,Manlog,Enron,QA,16,Enron_QA_project,(blank),Offshore,FixedBid,53844,5846,3600,1090,20285,23023
Feb,Manlog,Enron,QA,16,Enron_QA_project,(blank),Onsite,FixedBid,28017,11667,1200,80,20796,-5726
Feb,Manlog,Enron,SAP,15,Enron_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Enron,SAP,15,Enron_SAP_project,Billdays,(blank),T&M,-5385,0,0,0,0,-5385
Feb,Manlog,Enron,SAP,15,Enron_SAP_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Enron,SAP,15,Enron_SAP_project,(blank),Offshore,T&M,60974,6769,4600,1760,11680,36165
Feb,Manlog,Enron,SAP,15,Enron_SAP_project,(blank),Onsite,T&M,60903,23333,3450,1260,24378,8482
Feb,Manlog,Ford Motor,Analytics,10,Ford Motor_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,Ford Motor,Analytics,10,Ford Motor_Analytics_project,Billdays,(blank),FixedBid,-15950,0,0,0,0,-15950
Feb,Manlog,Ford Motor,Analytics,10,Ford Motor_Analytics_project,TrueUp/Down,(blank),FixedBid,77464,0,0,0,0,77464
Feb,Manlog,Ford Motor,Analytics,10,Ford Motor_Analytics_project,(blank),Offshore,FixedBid,89303,5846,3750,2360,30777,46570
Feb,Manlog,Ford Motor,Analytics,10,Ford Motor_Analytics_project,(blank),Onsite,FixedBid,67853,20833,2150,700,19585,24584
Feb,Manlog,Ford Motor,Cloud,9,Ford Motor_Cloud_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Ford Motor,Cloud,9,Ford Motor_Cloud_project,Billdays,(blank),T&M,-3939,0,0,0,0,-3939
Feb,Manlog,Ford Motor,Cloud,9,Ford Motor_Cloud_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Ford Motor,Cloud,9,Ford Motor_Cloud_project,(blank),Offshore,T&M,32614,3154,4250,1660,13204,10347
Feb,Manlog,Ford Motor,Cloud,9,Ford Motor_Cloud_project,(blank),Onsite,T&M,35307,11667,400,510,18838,3892
Feb,Manlog,Ford Motor,HCM,11,Ford Motor_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Ford Motor,HCM,11,Ford Motor_HCM_project,Billdays,(blank),T&M,-12642,0,0,0,0,-12642
Feb,Manlog,Ford Motor,HCM,11,Ford Motor_HCM_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Ford Motor,HCM,11,Ford Motor_HCM_project,(blank),Offshore,T&M,54568,5385,2700,2690,7360,36433
Feb,Manlog,Ford Motor,HCM,11,Ford Motor_HCM_project,(blank),Onsite,T&M,40682,15833,1150,1100,11952,10647
Feb,Manlog,Ford Motor,QA,13,Ford Motor_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Ford Motor,QA,13,Ford Motor_QA_project,Billdays,(blank),T&M,-7214,0,0,0,0,-7214
Feb,Manlog,Ford Motor,QA,13,Ford Motor_QA_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Ford Motor,QA,13,Ford Motor_QA_project,(blank),Offshore,T&M,35992,2077,2700,300,26862,4053
Feb,Manlog,Ford Motor,QA,13,Ford Motor_QA_project,(blank),Onsite,T&M,16088,6250,1000,510,8360,-32
Feb,Manlog,Ford Motor,SAP,12,Ford Motor_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Ford Motor,SAP,12,Ford Motor_SAP_project,Billdays,(blank),T&M,-7689,0,0,0,0,-7689
Feb,Manlog,Ford Motor,SAP,12,Ford Motor_SAP_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,Ford Motor,SAP,12,Ford Motor_SAP_project,(blank),Offshore,T&M,55390,5077,3050,1310,22356,23597
Feb,Manlog,Ford Motor,SAP,12,Ford Motor_SAP_project,(blank),Onsite,T&M,51628,30500,1400,1050,7128,11550
Feb,Manlog,General Electric,Analytics,17,General Electric_Analytics_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,General Electric,Analytics,17,General Electric_Analytics_project,Billdays,(blank),FixedBid,-11559,0,0,0,0,-11559
Feb,Manlog,General Electric,Analytics,17,General Electric_Analytics_project,TrueUp/Down,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,General Electric,Analytics,17,General Electric_Analytics_project,(blank),Offshore,FixedBid,35459,1538,3450,610,16400,13460
Feb,Manlog,General Electric,Analytics,17,General Electric_Analytics_project,(blank),Onsite,FixedBid,72369,23333,2700,180,23206,22949
Feb,Manlog,General Electric,HCM,18,General Electric_HCM_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,General Electric,HCM,18,General Electric_HCM_project,Billdays,(blank),T&M,-8301,0,0,0,0,-8301
Feb,Manlog,General Electric,HCM,18,General Electric_HCM_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,General Electric,HCM,18,General Electric_HCM_project,(blank),Offshore,T&M,42832,3462,1650,700,19759,17262
Feb,Manlog,General Electric,HCM,18,General Electric_HCM_project,(blank),Onsite,T&M,49211,22083,1150,900,14693,10384
Feb,Manlog,General Electric,QA,20,General Electric_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,General Electric,QA,20,General Electric_QA_project,Billdays,(blank),T&M,-6220,0,0,0,0,-6220
Feb,Manlog,General Electric,QA,20,General Electric_QA_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,General Electric,QA,20,General Electric_QA_project,(blank),Offshore,T&M,48430,6462,4200,1740,30310,5718
Feb,Manlog,General Electric,QA,20,General Electric_QA_project,(blank),Onsite,T&M,40632,24583,2500,620,23855,-10926
Feb,Manlog,General Electric,SAP,19,General Electric_SAP_project,Adjustments,(blank),FixedBid,0,0,0,0,0,0
Feb,Manlog,General Electric,SAP,19,General Electric_SAP_project,Billdays,(blank),FixedBid,-7876,0,0,0,0,-7876
Feb,Manlog,General Electric,SAP,19,General Electric_SAP_project,TrueUp/Down,(blank),FixedBid,27672,0,0,0,0,27672
Feb,Manlog,General Electric,SAP,19,General Electric_SAP_project,(blank),Offshore,FixedBid,20736,385,1450,150,14285,4466
Feb,Manlog,General Electric,SAP,19,General Electric_SAP_project,(blank),Onsite,FixedBid,40262,25083,1700,320,0,13159
Feb,Manlog,General Motors,QA,8,General Motors_QA_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,General Motors,QA,8,General Motors_QA_project,Billdays,(blank),T&M,-8083,0,0,0,0,-8083
Feb,Manlog,General Motors,QA,8,General Motors_QA_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,General Motors,QA,8,General Motors_QA_project,(blank),Offshore,T&M,55215,4077,5300,1340,55670,-11172
Feb,Manlog,General Motors,QA,8,General Motors_QA_project,(blank),Onsite,T&M,28476,13167,3000,110,20241,-8042
Feb,Manlog,General Motors,SAP,7,General Motors_SAP_project,Adjustments,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,General Motors,SAP,7,General Motors_SAP_project,Billdays,(blank),T&M,-8476,0,0,0,0,-8476
Feb,Manlog,General Motors,SAP,7,General Motors_SAP_project,TrueUp/Down,(blank),T&M,0,0,0,0,0,0
Feb,Manlog,General Motors,SAP,7,General Motors_SAP_project,(blank),Offshore,T&M,52899,3462,1850,1760,40763,5064
